Date,^GSPC,^STOXX50E,^FCHI,NQ=F,^DJI,^N225
2016-12-08,2241.1298828125,3148.919921875,4709.89013671875,4844.5,19559.939453125,18674.189453125
2016-12-09,2249.72998046875,3185.419921875,4741.10009765625,4861.25,19631.349609375,18839.98046875
2016-12-12,2258.830078125,3196.39990234375,4769.83984375,4899.0,19770.19921875,19183.8203125
2016-12-13,2263.320068359375,3199.3798828125,4754.22021484375,4867.0,19852.2109375,19120.759765625
2016-12-14,2268.35009765625,3227.39990234375,4778.9599609375,4939.5,19876.130859375,19270.009765625
2016-12-15,2253.77001953125,3213.389892578125,4776.830078125,4928.5,19811.5,19327.69921875
2016-12-16,2266.81005859375,3250.169921875,4815.35009765625,4938.0,19909.009765625,19438.390625
2016-12-19,2259.239990234375,3259.22998046875,4820.490234375,4915.75,19836.66015625,19345.83984375
2016-12-20,2266.5,3255.35009765625,4822.2998046875,4939.5,19920.58984375,19367.83984375
2016-12-21,2270.5400390625,3273.1298828125,4831.56005859375,4956.0,19968.970703125,19547.279296875
2016-12-22,2262.929931640625,3267.72998046875,4825.14990234375,4948.0,19922.6796875,19396.849609375
2016-12-23,2260.25,3269.090087890625,4837.41015625,4933.75,19908.609375,
2016-12-27,2266.22998046875,3275.300048828125,4840.169921875,4942.0,19943.4609375,19353.4296875
2016-12-28,2270.22998046875,3277.550048828125,4846.14013671875,4961.25,19964.310546875,19392.109375
2016-12-29,2249.5,3270.360107421875,4824.75,4923.75,19835.4609375,19301.0390625
2016-12-30,2251.610107421875,3271.39990234375,4837.68017578125,4920.5,19833.169921875,18997.6796875
2017-01-03,2251.570068359375,3316.530029296875,4904.77001953125,4876.75,19872.859375,
2017-01-04,2261.60009765625,3316.780029296875,4912.9501953125,4906.5,19890.939453125,19298.6796875
2017-01-05,2268.179931640625,3306.31005859375,4881.72021484375,4934.75,19924.560546875,19602.099609375
2017-01-06,2271.139892578125,3311.35009765625,4885.18994140625,4962.5,19906.9609375,19393.55078125
2017-01-09,2273.590087890625,3324.449951171875,4915.35009765625,5004.5,19931.41015625,
2017-01-10,2269.719970703125,3310.6298828125,4894.4501953125,5022.0,19876.349609375,19414.830078125
2017-01-11,2268.60009765625,3306.820068359375,4890.0400390625,5032.75,19887.380859375,19358.640625
2017-01-12,2271.139892578125,3299.739990234375,4873.009765625,5044.5,19926.2109375,19300.189453125
2017-01-13,2272.739990234375,3296.780029296875,4889.4501953125,5035.25,19912.5390625,19174.970703125
2017-01-17,2269.139892578125,3290.6201171875,4865.18994140625,5056.25,19848.8203125,19038.44921875
2017-01-18,2269.139892578125,3291.639892578125,4874.31005859375,5040.5,19822.73046875,18753.9609375
2017-01-19,2271.89990234375,3297.760009765625,4859.759765625,5053.25,19813.55078125,19082.830078125
2017-01-20,2269.9599609375,3290.110107421875,4834.2998046875,5055.5,19795.060546875,19059.150390625
2017-01-23,2267.780029296875,3284.8701171875,4816.97998046875,5059.0,19794.7890625,18938.44921875
2017-01-24,2267.8798828125,3276.6201171875,4831.9501953125,5063.75,19794.6796875,18817.419921875
2017-01-25,2288.8798828125,3290.89990234375,4865.08984375,5100.0,19994.48046875,19091.23046875
2017-01-26,2298.6298828125,3332.35009765625,4891.85986328125,5148.25,20076.25,19260.669921875
2017-01-27,2299.02001953125,3318.199951171875,4867.31005859375,5144.25,20103.359375,19453.509765625
2017-01-30,2286.010009765625,3294.989990234375,4823.5,5146.25,20028.619140625,19371.279296875
2017-01-31,2274.02001953125,3263.8701171875,4790.27978515625,5123.5,19913.16015625,19145.349609375
2017-02-01,2285.590087890625,3243.89990234375,4786.85009765625,5132.0,19923.810546875,18926.970703125
2017-02-02,2276.68994140625,3258.080078125,4785.14013671875,5147.75,19858.33984375,19152.7890625
2017-02-03,2288.5400390625,3259.77001953125,4808.4599609375,5129.5,19964.2109375,18996.740234375
2017-02-06,2294.280029296875,3274.8701171875,4829.68017578125,5157.25,20025.609375,19069.720703125
2017-02-07,2295.8701171875,3239.02001953125,4762.169921875,5157.0,20107.619140625,18844.119140625
2017-02-08,2289.550048828125,3240.820068359375,4768.0,5175.0,20049.2890625,18951.16015625
2017-02-09,2296.699951171875,3248.070068359375,4793.009765625,5189.75,20061.73046875,18942.0390625
2017-02-10,2312.27001953125,3281.2900390625,4842.91015625,5211.25,20211.23046875,19216.740234375
2017-02-13,2321.719970703125,3275.219970703125,4844.22021484375,5229.25,20338.5390625,19513.779296875
2017-02-14,2326.1201171875,3305.610107421875,4887.22998046875,5259.25,20374.220703125,19478.859375
2017-02-15,2335.580078125,3315.139892578125,4910.56982421875,5274.5,20504.26953125,19438.810546875
2017-02-16,2349.639892578125,3321.590087890625,4925.5400390625,5313.0,20627.310546875,19431.609375
2017-02-17,2343.010009765625,3310.72998046875,4896.97021484375,5300.25,20564.130859375,19228.740234375
2017-02-21,2354.909912109375,3313.6201171875,4865.89013671875,5323.5,20663.4296875,19267.869140625
2017-02-22,2361.110107421875,3341.5400390625,4899.64990234375,5345.5,20715.41015625,19419.220703125
2017-02-23,2367.5,3337.969970703125,4900.7998046875,5352.5,20817.2109375,19379.919921875
2017-02-24,2355.72998046875,3333.699951171875,4886.509765625,5329.25,20751.91015625,19232.109375
2017-02-27,2365.22998046875,3311.820068359375,4864.1298828125,5340.0,20808.7109375,19130.509765625
2017-02-28,2366.080078125,3313.1298828125,4862.64990234375,5345.0,20833.880859375,19194.6796875
2017-03-01,2380.1298828125,3335.77001953125,4897.47998046875,5334.5,20957.2890625,19226.939453125
2017-03-02,2394.75,3389.56005859375,4965.27001953125,5382.75,21128.91015625,19624.8203125
2017-03-03,2380.919921875,3381.1201171875,4953.2998046875,5358.75,21008.75,19551.33984375
2017-03-06,2375.22998046875,3397.719970703125,4983.9599609375,5369.0,20955.7109375,19409.1796875
2017-03-07,2370.739990234375,3386.949951171875,4974.7900390625,5354.75,20934.890625,19337.189453125
2017-03-08,2369.81005859375,3381.81005859375,4941.18017578125,5350.0,20940.439453125,19308.529296875
2017-03-09,2363.489990234375,3387.800048828125,4950.52978515625,5362.25,20864.3203125,19343.060546875
2017-03-10,2372.52001953125,3417.639892578125,4994.0,5370.0,20919.009765625,19444.7109375
2017-03-13,2371.56005859375,3417.02001953125,4997.8798828125,5381.0,20899.279296875,19545.740234375
2017-03-14,2368.550048828125,3417.590087890625,5006.0498046875,5394.5,20848.599609375,19634.2890625
2017-03-15,2370.340087890625,3399.449951171875,4980.0498046875,5380.5,20874.779296875,19528.75
2017-03-16,2387.7099609375,3427.0,5027.10009765625,5412.25,20969.26953125,19458.69921875
2017-03-17,2383.7099609375,3436.330078125,5006.7099609375,5411.75,20965.369140625,19510.890625
2017-03-20,2378.239990234375,3441.56005859375,5008.080078125,5407.25,20916.26953125,
2017-03-21,2379.320068359375,3448.60009765625,5030.2001953125,5415.75,20956.330078125,19416.55078125
2017-03-22,2343.0,3415.530029296875,4969.10986328125,5334.25,20640.419921875,19146.619140625
2017-03-23,2345.969970703125,3421.340087890625,4996.6201171875,5365.5,20645.0703125,19048.83984375
2017-03-24,2350.419921875,3450.010009765625,5027.18994140625,5357.0,20674.44921875,19066.349609375
2017-03-27,2329.110107421875,3432.6298828125,4975.08984375,5360.0,20488.349609375,18985.58984375
2017-03-28,2339.7900390625,3439.659912109375,5027.1298828125,5382.5,20542.140625,19159.0703125
2017-03-29,2356.5400390625,3469.969970703125,5063.7001953125,5409.0,20675.75,19216.779296875
2017-03-30,2361.31005859375,3475.840087890625,5075.60986328125,5436.0,20662.7890625,19150.8203125
2017-03-31,2364.820068359375,3480.10009765625,5077.2998046875,5440.75,20700.33984375,19170.419921875
2017-04-03,2362.340087890625,3504.260009765625,5130.18017578125,5436.75,20665.169921875,18988.0
2017-04-04,2354.760009765625,3472.5400390625,5087.60009765625,5432.75,20634.939453125,18933.8203125
2017-04-05,2366.590087890625,3484.5400390625,5104.7099609375,5447.0,20745.060546875,18900.69921875
2017-04-06,2353.7900390625,3464.179931640625,5063.6201171875,5414.0,20653.76953125,18754.369140625
2017-04-07,2356.590087890625,3482.840087890625,5104.72998046875,5426.75,20647.810546875,18714.98046875
2017-04-10,2357.159912109375,3494.239990234375,5127.35986328125,5420.75,20668.220703125,18800.220703125
2017-04-11,2353.919921875,3467.10009765625,5086.60986328125,5426.75,20644.3203125,18717.55078125
2017-04-12,2352.14990234375,3473.2099609375,5114.5,5402.75,20637.94921875,18592.099609375
2017-04-13,2341.97998046875,3463.5,5090.47998046875,5369.0,20561.689453125,18391.720703125
2017-04-17,2332.6201171875,,,5352.75,20484.75,18239.83984375
2017-04-18,2342.530029296875,3454.739990234375,5078.25,5397.5,20561.390625,18497.380859375
2017-04-19,2346.7900390625,3408.419921875,4987.2900390625,5389.75,20503.51953125,18327.330078125
2017-04-20,2342.68994140625,3417.47998046875,4992.47021484375,5398.0,20406.6796875,18446.390625
2017-04-21,2354.739990234375,3440.7099609375,5063.35986328125,5445.0,20578.099609375,18591.8203125
2017-04-24,2370.330078125,3480.6201171875,5267.8798828125,5471.0,20723.58984375,18890.380859375
2017-04-25,2381.510009765625,3581.360107421875,5274.35986328125,5502.0,20915.509765625,18872.560546875
2017-04-26,2388.97998046875,3582.97998046875,5272.85986328125,5546.75,21009.94921875,19184.919921875
2017-04-27,2389.699951171875,3573.02001953125,5276.97021484375,5535.25,20991.119140625,19205.58984375
2017-04-28,2393.679931640625,3556.43994140625,5267.66015625,5584.5,20987.390625,19240.650390625
2017-05-01,2388.5,,,5581.0,20962.73046875,19154.029296875
2017-05-02,2391.050048828125,3564.3701171875,5284.8798828125,5629.0,20941.189453125,19335.720703125
2017-05-03,2386.5,3577.340087890625,5299.740234375,5621.0,20915.0,
2017-05-04,2389.7900390625,3591.7900390625,5309.39013671875,5609.0,20987.830078125,
2017-05-05,2392.3701171875,3620.669921875,5344.919921875,5627.0,20929.0390625,
2017-05-08,2399.93994140625,3660.389892578125,5442.10009765625,5658.25,20991.259765625,19709.009765625
2017-05-09,2401.580078125,3647.159912109375,5404.14013671875,5654.25,21022.279296875,19915.640625
2017-05-10,2396.7900390625,3646.659912109375,5398.81005859375,5678.5,20958.490234375,19890.560546875
2017-05-11,2394.840087890625,3649.340087890625,5409.89990234375,5674.75,20925.720703125,19943.94921875
2017-05-12,2392.43994140625,3623.6298828125,5386.7900390625,5670.0,20893.189453125,19941.640625
2017-05-15,2393.97998046875,3640.3798828125,5411.27001953125,5689.5,20923.630859375,19753.4609375
2017-05-16,2404.550048828125,3641.949951171875,5398.14990234375,5705.0,20984.48046875,19953.060546875
2017-05-17,2382.949951171875,3626.25,5375.83984375,5723.5,20846.169921875,19806.779296875
2017-05-18,2354.68994140625,3584.070068359375,5309.91015625,5575.5,20579.650390625,19556.990234375
2017-05-19,2371.3701171875,3566.010009765625,5299.39990234375,5631.5,20698.279296875,19591.41015625
2017-05-22,2387.2099609375,3589.169921875,5335.1201171875,5652.75,20867.76953125,19670.48046875
2017-05-23,2397.0400390625,3572.530029296875,5317.1201171875,5701.5,20908.669921875,19647.740234375
2017-05-24,2401.409912109375,3592.93994140625,5336.97998046875,5709.5,20949.2109375,19777.560546875
2017-05-25,2409.5400390625,,5360.97021484375,5731.5,21062.9609375,19737.2109375
2017-05-26,2414.5,3582.6201171875,5328.85986328125,5781.25,21070.150390625,19798.490234375
2017-05-30,2411.669921875,3558.590087890625,5291.080078125,5793.0,21045.490234375,19681.109375
2017-05-31,2415.6298828125,3560.52001953125,5306.2099609375,5792.5,21048.4609375,19630.330078125
2017-06-01,2415.64990234375,3556.179931640625,5290.83984375,5804.75,21030.55078125,19692.16015625
2017-06-02,2431.280029296875,3578.429931640625,5347.85986328125,5823.75,21142.08984375,19970.23046875
2017-06-05,2437.830078125,,5337.10986328125,5878.25,21195.029296875,20135.419921875
2017-06-06,2431.919921875,3569.590087890625,5280.2001953125,5880.25,21145.48046875,20122.259765625
2017-06-07,2432.030029296875,3552.760009765625,5261.419921875,5862.25,21171.5703125,19951.6796875
2017-06-08,2434.27001953125,3547.72998046875,5264.68994140625,5877.75,21169.759765625,20048.279296875
2017-06-09,2436.389892578125,3566.389892578125,5275.990234375,5872.5,21208.9609375,19953.060546875
2017-06-12,2425.8798828125,3581.219970703125,5282.580078125,5740.5,21259.94921875,19920.76953125
2017-06-13,2434.14990234375,3548.179931640625,5254.14013671875,5713.25,21256.830078125,19859.810546875
2017-06-14,2443.75,3565.1298828125,5283.60009765625,5752.25,21342.7109375,19974.560546875
2017-06-15,2424.139892578125,3545.050048828125,5235.35986328125,5722.75,21291.689453125,19815.5390625
2017-06-16,2431.239990234375,3531.06005859375,5243.52978515625,5701.5,21335.9296875,19931.150390625
2017-06-19,2442.550048828125,3565.050048828125,5305.22021484375,5694.25,21444.75,19974.30078125
2017-06-20,2450.659912109375,3586.02001953125,5330.580078125,5766.75,21521.25,20234.119140625
2017-06-21,2439.31005859375,3554.110107421875,5273.0,5728.25,21466.390625,20192.16015625
2017-06-22,2437.39990234375,3549.760009765625,5258.68017578125,5793.25,21407.98046875,20154.380859375
2017-06-23,2434.64990234375,3552.530029296875,5273.240234375,5785.5,21380.919921875,20152.580078125
2017-06-26,2443.320068359375,3554.280029296875,5295.0400390625,5803.0,21434.6796875,20132.810546875
2017-06-27,2436.340087890625,3557.6298828125,5282.8701171875,5780.75,21411.189453125,20229.119140625
2017-06-28,2428.699951171875,3530.669921875,5235.830078125,5673.75,21372.359375,20149.19921875
2017-06-29,2442.3798828125,3541.989990234375,5268.22998046875,5766.25,21487.380859375,20260.869140625
2017-06-30,2429.199951171875,3472.570068359375,5157.58984375,5648.25,21348.599609375,20025.630859375
2017-07-03,2431.389892578125,3449.75,5151.18994140625,5658.0,21392.30078125,20056.3203125
2017-07-05,2430.780029296875,3477.090087890625,5174.7900390625,5591.25,21492.830078125,20015.0703125
2017-07-06,2423.43994140625,3480.52001953125,5177.2099609375,5650.5,21423.9296875,20061.6796875
2017-07-07,2413.52001953125,3461.669921875,5149.7900390625,5598.5,21354.66015625,19856.650390625
2017-07-10,2424.510009765625,3470.489990234375,5160.7001953125,5663.0,21381.23046875,20070.439453125
2017-07-11,2427.35009765625,3479.85009765625,5172.02978515625,5692.0,21410.169921875,20073.859375
2017-07-12,2435.75,3472.409912109375,5158.22998046875,5719.5,21467.9296875,20137.220703125
2017-07-13,2444.989990234375,3518.010009765625,5228.93017578125,5786.75,21537.189453125,20177.279296875
2017-07-14,2449.159912109375,3530.18994140625,5246.2001953125,5799.5,21532.76953125,20157.919921875
2017-07-17,2459.5,3528.1201171875,5238.41015625,5843.5,21633.970703125,
2017-07-18,2455.8798828125,3510.75,5219.669921875,5858.25,21589.939453125,20074.41015625
2017-07-19,2463.85009765625,3483.989990234375,5196.1298828125,5895.5,21569.25,19970.779296875
2017-07-20,2475.56005859375,3502.010009765625,5239.4599609375,5919.5,21641.5390625,20046.900390625
2017-07-21,2467.39990234375,3497.4599609375,5188.919921875,5930.75,21591.720703125,20089.859375
2017-07-24,2472.0400390625,3456.93994140625,5133.68017578125,5919.25,21577.779296875,19973.669921875
2017-07-25,2477.8798828125,3454.330078125,5130.52978515625,5925.25,21638.560546875,19979.560546875
2017-07-26,2479.969970703125,3474.010009765625,5162.240234375,5933.75,21690.380859375,20098.140625
2017-07-27,2482.760009765625,3489.360107421875,5181.14990234375,5961.0,21717.419921875,20026.580078125
2017-07-28,2469.1201171875,3481.889892578125,5144.02978515625,5909.0,21787.509765625,20048.4609375
2017-07-31,2475.93994140625,3464.85009765625,5127.6298828125,5910.0,21863.390625,19933.44921875
2017-08-01,2477.10009765625,,5116.89990234375,5884.5,21961.419921875,19907.080078125
2017-08-02,2480.3798828125,3478.2099609375,5122.3798828125,5933.0,22004.359375,20057.0703125
2017-08-03,2476.030029296875,3456.280029296875,5097.14013671875,5911.25,22007.580078125,20066.0
2017-08-04,2476.8798828125,3462.550048828125,5122.39990234375,5889.0,22058.390625,19949.7890625
2017-08-07,2477.139892578125,3509.590087890625,5210.72998046875,5900.0,22100.19921875,20059.2890625
2017-08-08,2478.35009765625,3503.989990234375,5200.2001953125,5935.0,22095.140625,20062.650390625
2017-08-09,2465.35009765625,3504.169921875,5182.0498046875,5913.25,22022.33984375,19928.9609375
2017-08-10,2465.3798828125,3466.110107421875,5140.990234375,5922.5,21988.19921875,19792.44921875
2017-08-11,2441.0400390625,3422.300048828125,5081.919921875,5769.0,21883.3203125,
2017-08-14,2454.9599609375,3420.89990234375,5082.8701171875,5837.25,21945.640625,19545.580078125
2017-08-15,2468.659912109375,3454.389892578125,5141.02001953125,5913.5,22029.91015625,19689.380859375
2017-08-16,2468.6298828125,3465.6298828125,5159.10009765625,5915.25,22031.9296875,19750.55078125
2017-08-17,2462.949951171875,3482.18994140625,5164.5400390625,5920.0,21984.740234375,19707.75
2017-08-18,2427.639892578125,3441.2099609375,5103.47021484375,5792.25,21724.880859375,19471.26953125
2017-08-21,2425.5,3436.840087890625,5091.31005859375,5805.0,21671.359375,19509.529296875
2017-08-22,2433.75,3432.4599609375,5112.1298828125,5795.25,21739.779296875,19373.109375
2017-08-23,2444.8798828125,3454.830078125,5125.02978515625,5878.25,21850.26953125,19547.05078125
2017-08-24,2447.909912109375,3443.1201171875,5127.7099609375,5845.75,21839.900390625,19366.359375
2017-08-25,2444.719970703125,3447.52001953125,5121.47998046875,5845.25,21819.080078125,19401.119140625
2017-08-28,2447.35009765625,3432.3798828125,5076.47021484375,5819.75,21832.5,19502.23046875
2017-08-29,2431.93994140625,3411.889892578125,5035.3798828125,5820.0,21718.0,19319.109375
2017-08-30,2446.06005859375,3405.64990234375,5063.240234375,5869.75,21859.759765625,19480.98046875
2017-08-31,2462.64990234375,3409.6201171875,5083.1201171875,5936.25,21936.009765625,19591.3203125
2017-09-01,2474.419921875,3425.840087890625,5117.18994140625,5994.0,21981.76953125,19733.5703125
2017-09-05,2470.35009765625,3432.550048828125,5107.18994140625,5956.5,21912.369140625,19533.380859375
2017-09-06,2463.830078125,3407.93994140625,5054.31982421875,5943.5,21815.759765625,19286.060546875
2017-09-07,2468.06005859375,3437.610107421875,5118.83984375,5952.0,21820.380859375,19433.439453125
2017-09-08,2462.25,3441.340087890625,5099.31005859375,5969.25,21764.4296875,19297.9609375
2017-09-11,2474.52001953125,3456.77001953125,5145.77978515625,5928.75,21927.7890625,19441.390625
2017-09-12,2491.93994140625,3498.320068359375,5192.75,5981.25,22090.560546875,19736.140625
2017-09-13,2493.889892578125,3509.639892578125,5205.2099609375,5999.0,22103.470703125,19873.689453125
2017-09-14,2494.56005859375,3521.030029296875,5205.18017578125,6001.75,22144.9609375,19860.369140625
2017-09-15,2495.669921875,3526.010009765625,5220.89013671875,5965.25,22252.439453125,19793.80078125
2017-09-18,2502.510009765625,3523.60009765625,5231.990234375,5999.25,22297.919921875,
2017-09-19,2506.2900390625,3524.280029296875,5223.2900390625,5989.75,22349.69921875,20128.1796875
2017-09-20,2506.840087890625,3528.169921875,5230.509765625,5997.0,22351.380859375,20301.330078125
2017-09-21,2507.159912109375,3531.52001953125,5259.02001953125,5976.0,22414.01953125,20456.5
2017-09-22,2497.260009765625,3534.27001953125,5277.39013671875,5944.25,22334.0703125,20413.609375
2017-09-25,2499.389892578125,3537.2099609375,5267.990234375,5930.75,22320.470703125,20439.4296875
2017-09-26,2501.0400390625,3534.889892578125,5263.9501953125,5878.75,22322.029296875,20349.259765625
2017-09-27,2503.300048828125,3538.429931640625,5281.2998046875,5889.75,22330.9296875,20269.8203125
2017-09-28,2503.409912109375,3556.5,5286.0498046875,5936.0,22306.830078125,20398.630859375
2017-09-29,2509.9599609375,3563.610107421875,5297.419921875,5939.25,22358.470703125,20315.33984375
2017-10-02,2521.199951171875,3590.7099609375,5332.919921875,5984.0,22423.470703125,20400.509765625
2017-10-03,2530.340087890625,3605.989990234375,5362.75,5985.5,22564.44921875,20475.25
2017-10-04,2533.47998046875,3606.60009765625,5369.240234375,5999.0,22645.669921875,20660.810546875
2017-10-05,2540.860107421875,3592.659912109375,5355.91015625,6005.0,22669.080078125,20650.7109375
2017-10-06,2547.43994140625,3614.169921875,5378.06982421875,6062.25,22762.029296875,20716.849609375
2017-10-09,2551.389892578125,3604.610107421875,5364.81005859375,6062.5,22779.73046875,
2017-10-10,2549.989990234375,3607.0,5364.16015625,6062.25,22784.759765625,20680.5390625
2017-10-11,2550.6201171875,3600.169921875,5367.3798828125,6064.5,22827.650390625,20803.7109375
2017-10-12,2552.8798828125,3608.159912109375,5358.419921875,6083.5,22854.849609375,20958.1796875
2017-10-13,2555.659912109375,3607.090087890625,5362.72998046875,6073.0,22876.4296875,20959.66015625
2017-10-16,2555.570068359375,3607.179931640625,5362.52978515625,6101.5,22892.919921875,21221.26953125
2017-10-17,2557.169921875,3609.300048828125,5372.64990234375,6119.75,22952.41015625,21352.169921875
2017-10-18,2562.8701171875,3608.02001953125,5368.08984375,6122.25,23087.130859375,21374.66015625
2017-10-19,2553.389892578125,3616.489990234375,5371.0,6121.25,23107.470703125,21450.0390625
2017-10-20,2567.56005859375,3608.75,5389.47998046875,6097.75,23205.1796875,21390.94921875
2017-10-23,2578.080078125,3606.7099609375,5377.4501953125,6109.5,23348.94921875,21709.30078125
2017-10-24,2568.659912109375,3606.639892578125,5377.85986328125,6064.75,23346.779296875,21670.0
2017-10-25,2566.52001953125,3609.02001953125,5399.60986328125,6073.5,23431.08984375,21900.130859375
2017-10-26,2560.080078125,3593.989990234375,5383.43994140625,6065.0,23380.890625,21698.94921875
2017-10-27,2570.260009765625,3642.7900390625,5470.33984375,6092.0,23419.16015625,21903.26953125
2017-10-30,2577.75,3653.02001953125,5488.330078125,6209.5,23405.75,22047.94921875
2017-10-31,2575.989990234375,3664.68994140625,5492.6298828125,6221.75,23369.220703125,21897.2890625
2017-11-01,2583.2099609375,3676.989990234375,5524.3798828125,6249.75,23442.900390625,22144.919921875
2017-11-02,2579.4599609375,3693.39990234375,5510.9599609375,6230.0,23463.240234375,22512.1796875
2017-11-03,2581.929931640625,3691.570068359375,5513.47021484375,6252.5,23549.58984375,
2017-11-06,2587.469970703125,3684.260009765625,5507.06982421875,6285.25,23533.9609375,22612.9609375
2017-11-07,2592.110107421875,3684.22998046875,5521.75,6311.5,23574.029296875,22518.75
2017-11-08,2588.7099609375,3660.7099609375,5487.52978515625,6310.5,23542.599609375,22849.91015625
2017-11-09,2584.0,3655.590087890625,5470.18017578125,6342.25,23492.08984375,22989.439453125
2017-11-10,2580.179931640625,3614.909912109375,5405.5498046875,6312.75,23432.7109375,22580.69921875
2017-11-13,2576.530029296875,3596.699951171875,5382.64990234375,6312.5,23367.470703125,22607.560546875
2017-11-14,2577.75,3576.8798828125,5345.2998046875,6310.75,23388.400390625,22342.9296875
2017-11-15,2569.449951171875,3554.050048828125,5301.14013671875,6293.5,23334.58984375,22250.98046875
2017-11-16,2572.949951171875,3549.2900390625,5325.41015625,6264.5,23365.33984375,21975.23046875
2017-11-17,2582.93994140625,3564.9599609375,5335.85009765625,6342.75,23433.76953125,22603.30078125
2017-11-20,2579.489990234375,3545.52001953125,5311.27978515625,6312.0,23370.7109375,22279.98046875
2017-11-21,2589.169921875,3557.27001953125,5335.83984375,6315.75,23500.150390625,22456.7890625
2017-11-22,2600.31005859375,3581.2099609375,5364.60986328125,6381.25,23597.240234375,22601.55078125
2017-11-24,2600.419921875,3571.860107421875,5374.39990234375,6388.25,23552.75,22390.140625
2017-11-27,2602.659912109375,3576.179931640625,5378.9599609375,6414.25,23552.859375,22657.080078125
2017-11-28,2605.93994140625,3565.800048828125,5366.3798828125,6413.25,23625.189453125,22474.740234375
2017-11-29,2627.820068359375,3593.830078125,5416.490234375,6423.5,23883.259765625,22613.9609375
2017-11-30,2633.929931640625,3593.530029296875,5402.66015625,6306.5,24013.80078125,22601.830078125
2017-12-01,2645.10009765625,3571.6298828125,5374.1298828125,6353.75,24305.400390625,22916.9296875
2017-12-04,2657.18994140625,3536.3798828125,5363.2900390625,6371.0,24424.109375,22843.529296875
2017-12-05,2639.780029296875,3572.780029296875,5382.22998046875,6255.5,24335.009765625,22595.330078125
2017-12-06,2626.239990234375,3561.93994140625,5333.31982421875,6269.0,24171.900390625,22525.380859375
2017-12-07,2628.3798828125,3561.989990234375,5374.56982421875,6298.0,24116.599609375,22317.150390625
2017-12-08,2646.2099609375,3577.0,5411.91015625,6322.25,24263.259765625,22627.94921875
2017-12-11,2652.18994140625,3594.699951171875,5411.7099609375,6343.0,24338.109375,22894.30078125
2017-12-12,2661.72998046875,3584.669921875,5394.93017578125,6404.25,24452.9609375,22936.41015625
2017-12-13,2667.590087890625,3599.919921875,5415.31982421875,6385.0,24525.189453125,22879.26953125
2017-12-14,2665.8701171875,3578.820068359375,5392.0,6396.75,24631.009765625,22699.30078125
2017-12-15,2660.6298828125,3554.3701171875,5340.33984375,6389.5,24585.7109375,22621.359375
2017-12-18,2685.919921875,3568.0,5386.39990234375,6498.0,24739.560546875,22770.439453125
2017-12-19,2692.7099609375,3609.179931640625,5409.64990234375,6535.0,24834.380859375,22961.470703125
2017-12-20,2688.179931640625,3580.580078125,5377.919921875,6504.0,24838.08984375,22834.9296875
2017-12-21,2683.02001953125,3550.840087890625,5332.39013671875,6486.75,24778.259765625,22852.009765625
2017-12-22,2684.219970703125,3565.989990234375,5371.0,6489.75,24764.0390625,22850.73046875
2017-12-26,2679.090087890625,,,6482.5,24715.83984375,22922.94921875
2017-12-27,2682.10009765625,3553.159912109375,5359.81982421875,6461.25,24766.51953125,22854.390625
2017-12-28,2686.10009765625,3549.449951171875,5367.7001953125,6452.25,24807.2109375,22912.05078125
2017-12-29,2689.14990234375,3524.1201171875,5336.14990234375,6444.5,24849.630859375,22831.490234375
2018-01-02,2683.72998046875,,5318.740234375,6405.0,24809.349609375,
2018-01-03,2697.85009765625,3492.89990234375,5295.31005859375,6513.25,24850.44921875,
2018-01-04,2719.31005859375,3520.840087890625,5360.009765625,6583.75,24964.859375,23073.73046875
2018-01-05,2731.330078125,3570.510009765625,5424.16015625,6608.0,25114.919921875,23643.0
2018-01-08,2742.669921875,3610.969970703125,5483.47021484375,6667.75,25308.400390625,
2018-01-09,2751.14990234375,3617.47998046875,5491.91015625,6687.25,25312.05078125,23948.970703125
2018-01-10,2745.550048828125,3619.8798828125,5518.31982421875,6679.75,25348.130859375,23832.810546875
2018-01-11,2752.969970703125,3613.989990234375,5514.08984375,6676.5,25398.599609375,23656.390625
2018-01-12,2770.179931640625,3597.18994140625,5502.6298828125,6725.5,25638.390625,23719.66015625
2018-01-16,2798.9599609375,3613.10009765625,5513.7001953125,6781.5,25987.619140625,23721.169921875
2018-01-17,2784.989990234375,3613.090087890625,5496.259765625,6762.75,25910.779296875,23783.419921875
2018-01-18,2802.39990234375,3616.75,5511.2998046875,6818.0,26149.55078125,24078.9296875
2018-01-19,2802.60009765625,3622.219970703125,5493.990234375,6816.5,25987.349609375,23854.109375
2018-01-22,2809.159912109375,3650.780029296875,5520.2099609375,6830.75,26025.3203125,23797.83984375
2018-01-23,2835.050048828125,3675.43994140625,5563.56005859375,6929.75,26214.869140625,23924.400390625
2018-01-24,2845.419921875,3671.010009765625,5532.85009765625,6956.5,26282.0703125,24026.4296875
2018-01-25,2846.239990234375,3640.7099609375,5493.81005859375,6933.5,26313.060546875,23750.650390625
2018-01-26,2847.47998046875,3631.2900390625,5496.830078125,6938.0,26466.740234375,23757.33984375
2018-01-29,2867.22998046875,3648.409912109375,5534.14013671875,7030.0,26584.279296875,23707.140625
2018-01-30,2832.739990234375,3633.260009765625,5493.93017578125,6991.5,26198.44921875,23559.330078125
2018-01-31,2832.409912109375,3605.699951171875,5483.509765625,6938.25,26268.169921875,23205.23046875
